Property_ID,Listing_Title,Property_Type,Listing_Type,Created,Scraped,Latitude,Longitude,City,Airbnb_PID,Airbnb_HID,HomeAway_PID,HomeAway_HID
ab-25709670,Fishermans Cottage,Cabin,Entire home/apt,2018-06-16,2019-05-22,43.89907,-77.22038,Prince Edward County,25709670,156169613,NA,NA
ab-25734849,The Wesley,Cottage,Entire home/apt,2018-06-09,2019-05-24,43.98631,-77.24234,Prince Edward County,25734849,5554523,NA,NA
ab-25741300,"Bloomfield Suite, Mary Street Guesthouse",Apartment,Entire home/apt,2018-06-09,2019-05-24,44.00625,-77.14381,Prince Edward County,25741300,192123125,NA,NA
ab-25771276,Picture Perfect Sunset 3BR Waterfront Cherry Beach,Cottage,Entire home/apt,2018-07-10,2019-05-21,43.92389,-77.18283,Prince Edward County,25771276,174589154,NA,NA
ab-25777382,Aubrey's Room,Guest suite,Entire home/apt,2018-06-08,2019-01-01,43.98598857731422,-77.03861253144517,Prince Edward County,25777382,135712337,NA,NA
ab-25780402,Gallery Suites - The Sybil Suite,House,Private room,2018-06-10,2019-05-22,43.94983,-77.3505,Prince Edward County,25780402,193728849,NA,NA
ab-25785272,Ballyshannon Cottage on Picton Bay.,Cabin,Entire home/apt,2018-06-13,2019-03-04,44.00197,-77.15773,Prince Edward County,25785272,36760275,NA,NA
ab-25812145,"Amelia Suite, Mary Street Guesthouse",Apartment,Entire home/apt,2018-06-09,2019-05-24,44.00489,-77.14357,Prince Edward County,25812145,192123125,NA,NA
ab-25814126,"Bowery Suite, Mary Street Guesthouse",Apartment,Entire home/apt,2018-06-09,2019-05-24,44.00475,-77.14425,Prince Edward County,25814126,192123125,NA,NA
ab-25814901,"Sandbanks Loft, Mary Street Guesthouse",Apartment,Entire home/apt,2018-06-09,2019-05-24,44.00513,-77.14204,Prince Edward County,25814901,192123125,NA,NA
ab-25825807,"Quinte Townhouse, Mary Street Guesthouse",House,Entire home/apt,2018-06-09,2019-05-24,44.00614,-77.14242,Prince Edward County,25825807,192123125,NA,NA
ab-25834210,West & Second Studio Suite,House,Private room,2018-06-16,2019-05-21,43.95277,-77.35218,Prince Edward County,25834210,11288510,NA,NA
ab-25834479,Pine Palace,House,Entire home/apt,2018-06-09,2019-05-24,44.00586,-77.14102,Prince Edward County,25834479,194111807,NA,NA
ab-25843820,"Shanti B&B, Serenity and Proximity.",House,Private room,2018-07-02,2018-07-02,44.07798824055854,-76.9084323884806,Prince Edward County,25843820,194184763,NA,NA
ab-25861895,Gallery Suites - The Frank Suite,House,Private room,2018-06-10,2019-05-24,43.95149,-77.35193,Prince Edward County,25861895,193728849,NA,NA
ab-25916313,Waupoos Island View Cottages - The Matthew,Cabin,Entire home/apt,2018-06-13,2019-05-21,44.00011,-77.00059,Prince Edward County,25916313,142022476,NA,NA
ab-25916543,Gryphon Cottage,House,Entire home/apt,2018-06-13,2019-05-24,44.00106,-77.50495,Prince Edward County,25916543,17449310,NA,NA
ab-25917037,Waupoos Island View Cottages - The Amanda,Cabin,Entire home/apt,2018-06-13,2019-05-24,44.00021,-76.99836,Prince Edward County,25917037,142022476,NA,NA
ab-25944504,ROSSMORE RETREAT IN PRINCE EDWARD COUNTY,House,Entire home/apt,2018-06-13,2019-05-22,44.13562,-77.38295,Prince Edward County,25944504,121691475,NA,NA
ab-25947041,Prince Edward County Stephenfields,Guest suite,Entire home/apt,2018-06-13,2019-05-21,43.93603,-77.26351,Prince Edward County,25947041,6002551,7441455,NA
ab-25976178,Rickarton Guest House,House,Entire home/apt,2018-06-13,2019-05-23,44.01473,-77.12894,Prince Edward County,25976178,187808640,NA,NA
ab-25991984,Windsong,Cabin,Entire home/apt,2018-06-14,2018-06-29,44.026204716977126,-77.12138651562702,Prince Edward County,25991984,195365259,NA,NA
ab-26039311,The Bluenose PEC - Beach and Main St - Wellington,House,Entire home/apt,2018-06-16,2019-05-21,43.95176,-77.34343,Prince Edward County,26039311,195700281,NA,NA
ab-26041330,Lake Breeze Waterfront cottage in PEC,Cottage,Entire home/apt,2018-08-27,2019-05-22,44.02313,-77.59253,Prince Edward County,26041330,168944585,NA,NA
ab-26074449,Cressy Hill,Bungalow,Entire home/apt,2018-07-09,2019-05-24,44.0749,-76.91378,Prince Edward County,26074449,176519514,NA,NA
ab-26078977,"""On the Syde""",Guesthouse,Entire home/apt,2018-06-17,2019-05-22,43.95086,-77.3599,Prince Edward County,26078977,196002778,NA,NA
ab-26100973,MacKenzie House,House,Entire home/apt,2018-06-18,2019-05-23,44.010980000000004,-77.13963,Prince Edward County,26100973,196186547,NA,NA
ab-26107876,The Carrington - with pool for 2019 season!,House,Entire home/apt,2018-07-07,2019-05-23,43.99623,-77.17617,Prince Edward County,26107876,196246694,1417534vb,NA
ab-26120660,Prince Edward County Getaway,Tiny house,Entire home/apt,2018-06-20,2019-05-20,43.92311,-77.17888,Prince Edward County,26120660,196343725,NA,NA
ab-26152724,The Little Blue House on Main,House,Entire home/apt,2018-06-21,2018-12-19,43.9912201777156,-77.22169438333738,Prince Edward County,26152724,196575474,NA,NA
ab-26194626,The Grand Buda-PEC,House,Entire home/apt,2018-06-29,2019-05-22,43.95506,-77.33751,Prince Edward County,26194626,1589813,NA,NA
ab-26199176,County Getaway - with an indoor swimming pool,House,Entire home/apt,2018-06-29,2019-05-22,43.92433,-77.21964,Prince Edward County,26199176,196911148,NA,NA
ab-26199677,Prince Edward County Cottage Escape near Sandbanks,Cabin,Entire home/apt,2018-06-29,2019-05-24,43.92307,-77.18013,Prince Edward County,26199677,38034512,NA,NA
ab-26199901,Cherry Beach Resort #5 Cricket Lane,Cabin,Entire home/apt,2018-06-29,2019-05-22,43.92113,-77.18186,Prince Edward County,26199901,78923480,NA,NA
ab-26205806,Almost heaven.,House,Entire home/apt,2019-05-22,2019-05-22,44.11814,-77.27528,Prince Edward County,26205806,145040456,NA,NA
ab-2623488,Ember Studio Loft in the County,Loft,Entire home/apt,2014-03-21,2019-05-23,44.05214,-77.21951,Prince Edward County,2623488,13436409,NA,NA
ab-2627072,Holiday Home on the Water.,House,Entire home/apt,2016-11-24,2019-05-21,43.92718,-77.02024,Prince Edward County,2627072,13378958,NA,NA
ab-26273204,Cottage for rent near Sandbanks,Cabin,Entire home/apt,2018-06-29,2019-05-22,43.92165,-77.17945,Prince Edward County,26273204,197502143,NA,NA
ab-26292537,Eclectic Apartment right in Bloomfield,Apartment,Entire home/apt,2018-06-29,2019-05-24,43.98458,-77.23384,Prince Edward County,26292537,9990,NA,NA
ab-26303846,Owners Apartment Suite,Guest suite,Entire home/apt,2018-06-29,2019-05-22,43.93725,-77.26222,Prince Edward County,26303846,6002551,NA,NA
ab-26305092,Serendipity - Waterfront Cottage with Parks Pass,Cottage,Entire home/apt,2018-06-29,2019-05-24,43.94965,-77.35376,Prince Edward County,26305092,64136803,NA,NA
ab-26322903,Mabels Place,House,Entire home/apt,2018-06-28,2019-02-10,43.97352935456404,-77.45476287383127,Prince Edward County,26322903,108999347,NA,NA
ab-26390667,Sandbanks Get Away,Cabin,Entire home/apt,2018-06-29,2019-05-22,43.92222,-77.17968,Prince Edward County,26390667,198444857,NA,NA
ab-26420834,Roblin Lake - Don't Miss Autumn In The County,Guesthouse,Entire home/apt,2018-07-03,2019-05-24,44.06192,-77.42523,Prince Edward County,26420834,91734052,NA,NA
ab-26422487,Spencer House - Prince Edward,Bungalow,Entire home/apt,2018-06-29,2019-05-24,44.01285,-77.1478,Prince Edward County,26422487,93466270,1295045vb,NA
ab-26473761,Jubilee Forest Farm,Cottage,Entire home/apt,2018-07-03,2019-04-30,44.05084,-77.22122,Prince Edward County,26473761,197796088,NA,NA
ab-26491548,Beautifully renovated house  close to wineries,House,Entire home/apt,2018-07-03,2019-05-24,44.00738,-77.13706,Prince Edward County,26491548,90964902,917722vb,NA
ab-26500945,The Loyalist Suite,Guest suite,Private room,2018-07-02,2019-05-21,44.03007,-77.11796,Prince Edward County,26500945,176519514,NA,NA
ab-26526833,PEC Loft Apartment,Loft,Entire home/apt,2018-07-04,2019-05-23,43.98773,-77.22898,Prince Edward County,26526833,192499992,NA,NA
ab-26557533,Sandpiper,Cottage,Entire home/apt,2018-07-21,2019-05-23,43.92858,-77.25564,Prince Edward County,26557533,32836421,1551767vb,NA
ab-26565636,At the Lake Suites - Waterfront Gazebo Suite,Guest suite,Entire home/apt,2018-07-04,2019-05-24,43.9339,-77.16039,Prince Edward County,26565636,1274318,NA,NA
ab-26566133,At the Lake Suites - Waterfront Lagoon Suite,Guest suite,Entire home/apt,2018-07-04,2019-05-24,43.93336,-77.16142,Prince Edward County,26566133,1274318,NA,NA
ab-26589463,Cow-Belle House,House,Entire home/apt,2018-07-05,2018-07-08,44.00232235042723,-77.0109128881898,Prince Edward County,26589463,199919017,NA,NA
ab-26593778,The Bloomfield Bungalow,Bungalow,Entire home/apt,2018-07-06,2019-05-23,43.98544,-77.2443,Prince Edward County,26593778,25104135,NA,NA
ab-26630968,MVA Vintage 77,Cabin,Entire home/apt,2018-07-11,2019-05-24,44.06276,-77.4242,Prince Edward County,26630968,134087955,NA,NA
ab-2663357,Lakeside Guesthouse PE County,House,Entire home/apt,2018-02-14,2019-05-24,44.01363,-77.44599,Prince Edward County,2663357,13521103,NA,NA
ab-26641748,2015 Camper Trailer,Farm stay,Entire home/apt,2018-07-07,2019-05-23,43.9775,-77.31787,Prince Edward County,26641748,200279506,NA,NA
ab-26689976,Atelier in the County,House,Private room,2018-07-09,2018-09-03,44.00493105628954,-77.14860686780857,Prince Edward County,26689976,200663368,NA,NA
ab-26692592,The Fieldstone Ranch,Bungalow,Entire home/apt,2018-07-10,2019-04-07,43.90148,-77.17216,Prince Edward County,26692592,200690860,NA,NA
ab-26705817,Lakehouse on the Point,Cabin,Entire home/apt,2018-07-16,2019-05-23,43.92324,-77.17873,Prince Edward County,26705817,200795431,NA,NA
ab-2671129,The Owen House at Picton Harbour,House,Entire home/apt,2014-03-28,2019-05-21,44.01253,-77.1359,Prince Edward County,2671129,13673567,NA,NA
ab-26712761,Claramount Carriage House on Picton Harbour Suite9,Guest suite,Entire home/apt,2018-07-09,2019-05-25,44.01231,-77.13169,Prince Edward County,26712761,91272377,NA,NA
ab-26715090,Claramount Carriage House on Picton Harbour Suite8,Guest suite,Entire home/apt,2018-07-09,2019-05-22,44.01107,-77.1304,Prince Edward County,26715090,91272377,NA,NA
ab-26716089,Claramount CarriageHouse on Picton Harbour Suite10,Guest suite,Entire home/apt,2018-07-09,2019-05-22,44.01026,-77.13204,Prince Edward County,26716089,91272377,NA,NA
ab-26736267,Summer Breeze cottage Prince Edward County,Cabin,Entire home/apt,2018-07-11,2019-05-22,44.00675,-77.52505,Prince Edward County,26736267,201036726,NA,NA
ab-26749271,Wharf House | The Lakeside Inn Wellington,House,Entire home/apt,2018-07-14,2019-05-22,43.95046,-77.35561,Prince Edward County,26749271,201136521,1392873vb,NA
ab-26765974,River House,House,Entire home/apt,2018-07-11,2019-02-20,43.96303,-77.0501,Prince Edward County,26765974,10651233,NA,NA
ab-26783564,Cow-Belle House,House,Entire home/apt,2018-07-11,2019-05-22,44.0022,-77.01042,Prince Edward County,26783564,201397510,NA,NA
ab-26837558,Bliss Bungalow PEC  - Prince Edward County,Bungalow,Entire home/apt,2018-08-18,2019-05-23,43.9553,-77.3561,Prince Edward County,26837558,37706164,NA,NA
ab-26838260,Serendipity PEC,House,Entire home/apt,2018-09-22,2019-04-21,43.99746,-77.52305,Prince Edward County,26838260,201829372,NA,NA
ab-26843447,The Bungalow | The Lakeside Inn Wellington,Bungalow,Entire home/apt,2018-07-17,2019-05-22,43.95063,-77.35585,Prince Edward County,26843447,201136521,1392886vb,NA
ab-26869077,Salmon Point Farm House,House,Entire home/apt,2018-07-14,2019-05-22,43.88565,-77.21021,Prince Edward County,26869077,183363711,NA,NA
ab-26869868,"Church House, Prince Edward County",House,Private room,2018-07-22,2019-05-22,44.14122,-77.18117,Prince Edward County,26869868,72887471,NA,NA
ab-26871090,The Village Suites - The Lodge,Apartment,Entire home/apt,2018-07-28,2019-05-24,43.95281,-77.35171,Prince Edward County,26871090,30499851,NA,NA
ab-26920271,Boho Bungalow,Bungalow,Entire home/apt,2018-07-16,2019-05-24,43.99982,-77.46491,Prince Edward County,26920271,20084147,NA,NA
ab-26939244,The Victorian,House,Entire home/apt,2018-08-01,2019-05-20,44.00248,-77.14589,Prince Edward County,26939244,134087955,NA,NA
ab-26940791,Garden Cottage,Apartment,Entire home/apt,2018-07-24,2019-05-21,44.00199,-77.15484,Prince Edward County,26940791,25148450,NA,NA
ab-26948296,Cumberland House,Apartment,Private room,2018-07-30,2019-05-21,44.00476,-77.1369,Prince Edward County,26948296,202764893,NA,NA
ab-26948422,Oasis Bedroom in the County,House,Private room,2018-07-18,2018-09-21,44.06024130025818,-77.4333448382957,Prince Edward County,26948422,120783889,NA,NA
ab-26955781,Holland House in PEC,House,Private room,2018-07-18,2018-09-23,44.06226410773068,-77.43265834116566,Prince Edward County,26955781,120783889,NA,NA
ab-26962914,Howard’s House,Farm stay,Entire home/apt,2018-08-29,2018-10-01,44.11554169649606,-77.16829261060992,Prince Edward County,26962914,202892870,NA,NA
ab-27023855,Prince Edward County Summer Home,House,Entire home/apt,2018-07-21,2019-02-23,44.05997,-77.32988,Prince Edward County,27023855,203320786,NA,NA
ab-27060971,LilyPad Lake House,House,Entire home/apt,2018-07-23,2018-08-10,43.98810812852277,-77.51478794960643,Prince Edward County,27060971,126420673,NA,NA
ab-27082085,Consecon in the County -main house- shared space,House,Private room,2018-07-21,2019-05-22,43.99396,-77.52122,Prince Edward County,27082085,203782795,NA,NA
ab-27113855,Black River Cottages - Hummingbird,Cottage,Entire home/apt,2018-07-25,2019-05-23,43.96907,-77.02499,Prince Edward County,27113855,199459704,7438158,NA
ab-27133205,County Shores Vacation Den,Apartment,Entire home/apt,2018-07-25,2019-05-21,44.14958,-77.13523,Prince Edward County,27133205,77612305,NA,NA
ab-27136982,THE CABIN AT STAR HAVEN ESTATE,Guesthouse,Entire home/apt,2018-07-25,2019-05-22,43.933839999999996,-77.10359,Prince Edward County,27136982,126352263,1400908vb,NA
ab-27154617,Sandbanks Beach House,House,Entire home/apt,2018-07-25,2019-05-24,43.89914,-77.22083,Prince Edward County,27154617,65409186,NA,NA
ab-27154663,Fields Cottage,House,Entire home/apt,2018-08-18,2019-03-20,43.95913,-77.30437,Prince Edward County,27154663,108999347,NA,NA
ab-27156151,The Grays Lane  -  Cottage Minutes to Sandbanks,Bungalow,Entire home/apt,2018-07-25,2019-05-23,43.91289,-77.18659,Prince Edward County,27156151,41088779,1400507vb,NA
ab-27158417,Sakura Cottage,House,Entire home/apt,2018-07-28,2019-05-24,43.95032,-77.34907,Prince Edward County,27158417,108999347,7192026,Sandbanks-Vacations-&-Tours-944420w
ab-27186716,South Bay Camping,Guesthouse,Entire home/apt,2018-07-25,2019-04-25,43.92694,-77.02084,Prince Edward County,27186716,13378958,NA,NA
ab-27189160,The Hally Cottage - Next to Sandbanks,Cabin,Entire home/apt,2018-08-25,2019-05-24,43.92482,-77.26342,Prince Edward County,27189160,204726267,NA,NA
ab-27189773,Charming Farm House,Farm stay,Entire home/apt,2018-07-25,2019-01-27,43.99399891850217,-77.26840273991814,Prince Edward County,27189773,3400584,NA,NA
ab-27191405,⭐The Reach Guesthouse,House,Entire home/apt,2018-08-14,2019-05-23,44.06594,-76.92838,Prince Edward County,27191405,175691316,7325581,CanadaStays-970970w
ab-27204904,The Lodge on 19,House,Entire home/apt,2018-08-11,2019-01-13,44.02658026433036,-77.52568380240805,Prince Edward County,27204904,194187014,NA,NA
ab-27226437,the Dunes,House,Entire home/apt,2018-07-28,2019-05-21,43.93287,-77.27253,Prince Edward County,27226437,25113233,NA,NA
ab-27231618,The Great Escape,Apartment,Entire home/apt,2018-08-02,2019-03-19,43.95247,-77.34885,Prince Edward County,27231618,22260390,NA,NA
ab-27233443,Layla’s Hideaway,Cottage,Entire home/apt,2018-08-11,2019-05-24,44.15678,-77.13032,Prince Edward County,27233443,62339353,NA,NA
ab-27234983,The Rockery Suite - Picton ON Sandbanks Pass incl.,Guest suite,Entire home/apt,2018-08-02,2019-05-21,44.00107,-77.10473,Prince Edward County,27234983,205120063,NA,NA
ab-27302633,Hill St Hangout,House,Entire home/apt,2018-08-22,2019-05-24,44.01427,-77.13544,Prince Edward County,27302633,26968622,NA,NA
ab-27308654,203 Melville,Cabin,Entire home/apt,2018-08-02,2019-05-24,44.01651,-77.42069,Prince Edward County,27308654,205744855,NA,NA
ab-27330131,Waterfront Cottage by Sandbanks Provincial Park,Cabin,Entire home/apt,2018-08-02,2019-05-23,43.92323,-77.18052,Prince Edward County,27330131,139686718,NA,NA
ab-27335521,Finefolk House,House,Entire home/apt,2018-07-30,2019-01-05,44.01727821790828,-77.15593468189259,Prince Edward County,27335521,13812734,NA,NA
ab-27338915,Picton home with private backyard oasis.,House,Entire home/apt,2018-07-30,2019-05-20,44.01043,-77.1288,Prince Edward County,27338915,66653751,NA,NA
ab-27339367,The Lake House at Smith’s Bay - PEC,House,Entire home/apt,2018-08-29,2019-05-20,44.00326,-76.99065,Prince Edward County,27339367,1722799,NA,NA
ab-27390700,The Loft on Maple,Guest suite,Entire home/apt,2018-08-18,2019-05-22,43.95423,-77.34525,Prince Edward County,27390700,7308077,NA,NA
ab-27404282,The Bluenose House - Fall and 2019 - Main/Beach,House,Entire home/apt,2018-08-09,2018-08-09,43.95169035904904,-77.34194126256189,Prince Edward County,27404282,183344053,NA,NA
ab-27464588,Suites at Retrospective,Apartment,Entire home/apt,2018-08-09,2019-05-24,43.98805,-77.22787,Prince Edward County,27464588,206966738,NA,NA
ab-27500470,"Rednersville, Prince Edward County Home",House,Private room,2018-08-06,2018-08-25,44.11325042827509,-77.44671531368795,Prince Edward County,27500470,157187257,NA,NA
ab-27501436,Cozy Waterfront Cottage,Cabin,Entire home/apt,2018-08-04,2019-03-29,44.01214,-77.42204,Prince Edward County,27501436,207316490,NA,NA
ab-27525189,The Brick Cottage,Guest suite,Entire home/apt,2018-08-06,2019-05-21,44.00282,-77.1546,Prince Edward County,27525189,25148450,NA,NA
ab-27544067,Wine Country Waterfront Cottage,Cabin,Entire home/apt,2018-08-11,2019-03-11,43.98935,-77.56261,Prince Edward County,27544067,45925365,NA,NA
ab-27568599,Runaway Rooster BnB - The Roost,House,Private room,2018-08-22,2019-05-24,43.98978,-77.21596,Prince Edward County,27568599,187479039,NA,NA
ab-27609318,The Wellington Room - Double Bed in PEC,House,Private room,2018-08-11,2019-05-23,44.01309,-77.33298,Prince Edward County,27609318,141167392,NA,NA
ab-27609803,The Picton Room - Queen bed in PEC,House,Private room,2018-08-11,2019-05-24,44.01448,-77.32455,Prince Edward County,27609803,141167392,NA,NA
ab-27666,As Cozy as Cozy Can Be!,House,Private room,2010-05-03,2019-01-26,44.0094811204564,-77.13582351543376,Prince Edward County,27666,86838,NA,NA
ab-27729161,@driftwood,House,Private room,2019-01-16,2019-05-21,44.09949,-76.8773,Prince Edward County,27729161,99220574,NA,NA
ab-27731770,lānai,Guest suite,Entire home/apt,2018-09-03,2019-05-24,44.09847,-76.87791,Prince Edward County,27731770,124478055,NA,NA
ab-27733237,Our Picton House,House,Entire home/apt,2018-08-15,2019-05-21,43.94779,-77.17955,Prince Edward County,27733237,87498746,NA,NA
